USERID|ROWNUM
1105556|194181
1070297|194182
1048011|194183
1054735|194184
1126914|194185
1083359|194186
1146643|194187
1029718|194188
1168609|194189
1134528|194190
1073562|194191
1033714|194192
1080661|194193
1195011|194194
1249054|194195
1200419|194196
1163749|194197
1022453|194198
1202266|194199
1110136|194200
1129476|194201
992730|194202
1236756|194203
1206646|194204
1240566|194205
1042106|194206
1065028|194207
1191356|194208
1000563|194209
1122962|194210
1084884|194211
1051649|194212
1190638|194213
1227122|194214
1162938|194215
1105275|194216
1117691|194217
1260546|194218
1143791|194219
1199667|194220
1200016|194221
1148515|194222
1228644|194223
1152209|194224
1191042|194225
1245600|194226
1222577|194227
1120009|194228
1169514|194229
1159860|194230
1236064|194231
1261916|194232
1243435|194233
1045488|194234
1020644|194235
1243209|194236
1192374|194237
1045154|194238
1175991|194239
1164758|194240
1131272|194241
1207936|194242
1047922|194243
1196429|194244
1257988|194245
1031733|194246
1116228|194247
1264928|194248
1001783|194249
1133726|194250
1211789|194251
1023200|194252
1262191|194253
1132470|194254
1179627|194255
1112883|194256
1171245|194257
1175423|194258
1227840|194259
1199897|194260
1070530|194261
1059860|194262
1102236|194263
1029248|194264
1000444|194265
1142453|194266
986492|194267
1072611|194268
1242156|194269
1112589|194270
1168909|194271
1263952|194272
1109033|194273
1190809|194274
1078109|194275
1186301|194276
1221846|194277
1252627|194278
1232676|194279
1227875|194280
1229199|194281
1253973|194282
1005184|194283
1095901|194284
1046718|194285
1121186|194286
1116929|194287
1140712|194288
1022478|194289
1188485|194290
1127212|194291
1019304|194292
1004173|194293
1172575|194294
1039858|194295
1098184|194296
1073220|194297
1171898|194298
1205146|194299
1104345|194300
1157632|194301
1061752|194302
1040053|194303
1219871|194304
1210771|194305
1240703|194306
1098031|194307
1241394|194308
1149800|194309
1104687|194310
1145324|194311
1152823|194312
1114454|194313
1098560|194314
1034809|194315
1134256|194316
1176045|194317
1250388|194318
984198|194319
1180540|194320
1211006|194321
1249363|194322
1114100|194323
1252340|194324
1253608|194325
1102031|194326
1063332|194327
987660|194328
1231793|194329
1107064|194330
1167261|194331
1235815|194332
1048005|194333
1021804|194334
1166513|194335
1158710|194336
1040188|194337
1214210|194338
1145042|194339
1175513|194340
1098926|194341
1044031|194342
1122446|194343
1246112|194344
1170097|194345
1144267|194346
1046069|194347
1087189|194348
1086910|194349
1199991|194350
1091828|194351
1095036|194352
1126252|194353
1193531|194354
1249630|194355
1218331|194356
1196800|194357
1218486|194358
1203656|194359
1248694|194360
1248232|194361
1187464|194362
1231166|194363
1009742|194364
1189068|194365
1049929|194366
1146223|194367
1136785|194368
1154952|194369
1210924|194370
1221097|194371
1069983|194372
1037093|194373
1226426|194374
1216463|194375
1239738|194376
1176953|194377
1156053|194378
1090341|194379
1143572|194380
1225635|194381
1246804|194382
1174890|194383
1216892|194384
1208733|194385
1167556|194386
1194449|194387
1046253|194388
1039062|194389
1126168|194390
1070605|194391
1119757|194392
1211071|194393
1067989|194394
1246856|194395
1143169|194396
1174020|194397
1008687|194398
1183993|194399
1205503|194400
1210315|194401
1164532|194402
1184858|194403
1022615|194404
1006548|194405
1097896|194406
1139789|194407
1040788|194408
1229326|194409
1166312|194410
1191343|194411
1123978|194412
1215068|194413
1246224|194414
1186245|194415
1057944|194416
1097742|194417
1081570|194418
1148198|194419
1053414|194420
1233312|194421
987576|194422
1007154|194423
1017878|194424
1073721|194425
1064599|194426
989603|194427
1248985|194428
1066714|194429
1116741|194430
1163017|194431
1169734|194432
1225455|194433
1040330|194434
1178568|194435
1224773|194436
1063634|194437
1071666|194438
1055343|194439
1083437|194440
1114257|194441
1045373|194442
1175144|194443
1046816|194444
1134429|194445
1126186|194446
1145753|194447
1066511|194448
1120982|194449
1139065|194450
1170855|194451
1199567|194452
1116485|194453
994486|194454
1047736|194455
1225341|194456
1159795|194457
1024342|194458
990246|194459
1028848|194460
1166761|194461
1056791|194462
1064273|194463
1098463|194464
1159149|194465
1076278|194466
1139564|194467
1133532|194468
1228744|194469
1157949|194470
1108438|194471
1001921|194472
1025174|194473
1044160|194474
993301|194475
1162600|194476
1143492|194477
1254787|194478
1192266|194479
1143070|194480
1186400|194481
1130743|194482
1027319|194483
1117814|194484
1108157|194485
1152724|194486
1006400|194487
1135820|194488
1041445|194489
1016572|194490
1168068|194491
1118581|194492
1060252|194493
1120583|194494
1236244|194495
1046874|194496
1008573|194497
1168698|194498
1200992|194499
1247067|194500
1235617|194501
1185098|194502
1049864|194503
1130669|194504
1085775|194505
1211239|194506
1001048|194507
1145618|194508
1150974|194509
1109067|194510
1027947|194511
1008057|194512
1173849|194513
1235382|194514
1069714|194515
1041795|194516
1239221|194517
1193987|194518
1184037|194519
1039588|194520
1120508|194521
1090612|194522
1178278|194523
1228028|194524
1217322|194525
1158332|194526
1101527|194527
1205045|194528
1105849|194529
1204516|194530
1215725|194531
1217737|194532
1041976|194533
1177400|194534
1067219|194535
1016789|194536
1137720|194537
1229609|194538
1160376|194539
1232079|194540
1124125|194541
1205159|194542
1264129|194543
1153808|194544
1129840|194545
1145398|194546
1230806|194547
1208162|194548
1098838|194549
1010687|194550
1209509|194551
1117555|194552
1188813|194553
989448|194554
1197166|194555
1150486|194556
1052969|194557
1232162|194558
1210002|194559
1071870|194560
1217156|194561
1169887|194562
1111528|194563
1034861|194564
1160270|194565
1083911|194566
1123576|194567
1196262|194568
1014341|194569
1079111|194570
1233791|194571
1148637|194572
1189344|194573
984324|194574
1000240|194575
1094740|194576
1026981|194577
1227205|194578
1261696|194579
1156744|194580
1200425|194581
1087467|194582
1222780|194583
1084479|194584
1091313|194585
1232046|194586
1110511|194587
1146632|194588
1233946|194589
1192838|194590
1129079|194591
1132386|194592
1114616|194593
1237295|194594
1092938|194595
1258470|194596
1165275|194597
1119596|194598
1156515|194599
1115685|194600
1191517|194601
1120318|194602
1008147|194603
1128562|194604
1124897|194605
1242897|194606
1104019|194607
1133482|194608
1188479|194609
1231525|194610
1220504|194611
1050040|194612
1187307|194613
1010204|194614
1200270|194615
1137151|194616
1051578|194617
1040247|194618
1094357|194619
1074828|194620
1129211|194621
1153542|194622
1236464|194623
1202324|194624
1227349|194625
1162991|194626
1183039|194627
1229432|194628
1195922|194629
1067409|194630
1036668|194631
1018013|194632
1153915|194633
1081765|194634
1042095|194635
1180578|194636
1125767|194637
1070164|194638
1141877|194639
1130382|194640
1157402|194641
1128010|194642
1158767|194643
1086861|194644
1043651|194645
1081185|194646
1195316|194647
1025260|194648
1017886|194649
985422|194650
1220539|194651
1171092|194652
1084472|194653
1035391|194654
1192703|194655
1260603|194656
1211983|194657
1004875|194658
1016978|194659
1218472|194660
1129096|194661
1011406|194662
1092112|194663
1193573|194664
1104069|194665
1050466|194666
1008023|194667
1133185|194668
1188874|194669
1237292|194670
1068912|194671
1179672|194672
1115812|194673
1116941|194674
1252008|194675
1052253|194676
1088158|194677
997829|194678
990549|194679
1154076|194680
1139033|194681
1257523|194682
1027277|194683
1253468|194684
1048811|194685
1008789|194686
1078253|194687
1164815|194688
1048659|194689
1200657|194690
984659|194691
1162183|194692
1233075|194693
1123328|194694
1043729|194695
1008749|194696
1078897|194697
992367|194698
1013854|194699
1067881|194700
1081189|194701
1263164|194702
989515|194703
1179793|194704
1110882|194705
1197140|194706
1170395|194707
1232123|194708
1210059|194709
1145455|194710
1113303|194711
1083506|194712
1099284|194713
1065095|194714
1071100|194715
1227757|194716
1113901|194717
1131988|194718
1118601|194719
1226563|194720
1065293|194721
1143581|194722
1170304|194723
1074508|194724
1082970|194725
1105215|194726
1006269|194727
1028020|194728
1198847|194729
1151981|194730
1257842|194731
1185914|194732
1170593|194733
1195296|194734
1136273|194735
1131254|194736
1136074|194737
1130685|194738
1172692|194739
1029790|194740
1179924|194741
1186550|194742
1244133|194743
1153188|194744
1080033|194745
1185954|194746
1002073|194747
1112880|194748
1003264|194749
1254360|194750
995468|194751
1057851|194752
1063655|194753
1198601|194754
1068989|194755
1179116|194756
993488|194757
1015536|194758
1164436|194759
1059614|194760
1240017|194761
1048436|194762
1189472|194763
1052780|194764
1126691|194765
1000094|194766
1224786|194767
1135352|194768
1263940|194769
1178711|194770
1033786|194771
1184276|194772
1039293|194773
1167080|194774
1239982|194775
1099678|194776
1068074|194777
1077651|194778
1049009|194779
1074667|194780
1081777|194781
1149005|194782
1213117|194783
1130866|194784
1101684|194785
1192852|194786
1091907|194787
1055215|194788
1143001|194789
1239945|194790
1166987|194791
1207297|194792
1115378|194793
1263930|194794
1250265|194795
1226173|194796
1202232|194797
1225883|194798
1245381|194799
1153331|194800
1044577|194801
1057770|194802
1083799|194803
1088922|194804
1021713|194805
1171724|194806
1103226|194807
1163467|194808
1162589|194809
1032822|194810
1194567|194811
1045370|194812
998134|194813
1211918|194814
1150862|194815
1133776|194816
997478|194817
1172201|194818
1061479|194819
1107378|194820
1183294|194821
1059836|194822
1050807|194823
999020|194824
1109383|194825
1207307|194826
1203034|194827
1196237|194828
1085536|194829
1040068|194830
1091472|194831
1000990|194832
1099687|194833
1169743|194834
1208525|194835
1249371|194836
1095832|194837
1039282|194838
1235836|194839
1143177|194840
1072081|194841
1081207|194842
1077312|194843
1243963|194844
1235831|194845
1084584|194846
1158087|194847
1043934|194848
1255737|194849
1143030|194850
985709|194851
1097192|194852
1126108|194853
1225016|194854
1200021|194855
1134392|194856
997624|194857
1212917|194858
1114995|194859
1115784|194860
1215290|194861
1124826|194862
1131368|194863
1034171|194864
1155525|194865
1178952|194866
1243117|194867
1215264|194868
1093003|194869
1047990|194870
1212188|194871
1180753|194872
1162835|194873
1015152|194874
1196594|194875
1215670|194876
1088518|194877
1129747|194878
1186114|194879
1190997|194880
1157479|194881
1237893|194882
1005705|194883
986061|194884
1213649|194885
992327|194886
1135346|194887
1076802|194888
1028912|194889
1024347|194890
1151837|194891
1166077|194892
1138458|194893
1064335|194894
1036177|194895
1233732|194896
1110312|194897
1193131|194898
1098478|194899
1194682|194900
1077164|194901
1065778|194902
1103855|194903
1171147|194904
1229941|194905
1246715|194906
1068033|194907
1242587|194908
1248650|194909
1052009|194910
1175012|194911
1001097|194912
1089565|194913
1149644|194914
991410|194915
999334|194916
1172383|194917
1023338|194918
1101730|194919
1141363|194920
1188627|194921
1169693|194922
1183500|194923
1239383|194924
1258480|194925
1138313|194926
996593|194927
1028961|194928
1116471|194929
1009428|194930
1168338|194931
994706|194932
986218|194933
1218550|194934
1144195|194935
1169985|194936
1169042|194937
1164851|194938
1245314|194939
1058494|194940
1002377|194941
1210297|194942
1151085|194943
1227391|194944
1120480|194945
1084025|194946
1078586|194947
1119136|194948
1137097|194949
1172497|194950
1095791|194951
1044468|194952
1084043|194953
1205114|194954
1090853|194955
1120403|194956
1114267|194957
1093349|194958
1229474|194959
1208037|194960
1017893|194961
1156721|194962
1126762|194963
1216420|194964
1054112|194965
1193002|194966
1012146|194967
1119681|194968
1233057|194969
1176974|194970
1103220|194971
1176705|194972
1224907|194973
1020842|194974
1143902|194975
1090408|194976
1182446|194977
1165647|194978
1259536|194979
1197916|194980
1070633|194981
1153700|194982
1135253|194983
1191721|194984
1229053|194985
1136615|194986
1117768|194987
1091327|194988
1255821|194989
1250152|194990
1180187|194991
1227137|194992
1083289|194993
994271|194994
995056|194995
1129770|194996
1141400|194997
1221622|194998
1242232|194999
1046534|195000
1067221|195001
1125048|195002
1156566|195003
1099726|195004
1183473|195005
1018647|195006
1097372|195007
1034031|195008
1087851|195009
1095534|195010
1245387|195011
1263883|195012
1185128|195013
1063032|195014
1147914|195015
1130219|195016
1220484|195017
1131320|195018
1251960|195019
1147708|195020
995926|195021
1107057|195022
1196669|195023
1050034|195024
1178950|195025
1105617|195026
995233|195027
1126104|195028
1083665|195029
995593|195030
1018113|195031
1196989|195032
1070565|195033
1193997|195034
1075339|195035
1258361|195036
1014340|195037
1104842|195038
1155396|195039
1203850|195040
1001420|195041
1238462|195042
1111253|195043
1055492|195044
1113406|195045
1089578|195046
1231781|195047
1081218|195048
1084675|195049
1069359|195050
1121118|195051
1168462|195052
1206086|195053
1229493|195054
1255438|195055
1145085|195056
1003038|195057
1156578|195058
1088697|195059
1048871|195060
1181429|195061
1159207|195062
1248910|195063
1029402|195064
1257574|195065
1148578|195066
1177160|195067
1117041|195068
1255322|195069
1196838|195070
1038411|195071
1162588|195072
1039170|195073
1069718|195074
1115310|195075
1245772|195076
1149330|195077
1035180|195078
1149465|195079
1205605|195080
1245858|195081
1030039|195082
1190409|195083
1220969|195084
1217480|195085
1054344|195086
1148864|195087
1024818|195088
1125665|195089
1169022|195090
1226686|195091
1177667|195092
1214738|195093
1083414|195094
1218816|195095
1083591|195096
1096870|195097
1107743|195098
1120164|195099
1082968|195100
1202781|195101
1012188|195102
1194019|195103
1092660|195104
1150119|195105
1149340|195106
1051385|195107
1185133|195108
1038497|195109
1129254|195110
1122896|195111
1102642|195112
1186494|195113
1201609|195114
1058490|195115
1156551|195116
1106881|195117
1068438|195118
1150111|195119
997921|195120
1099677|195121
1081924|195122
994416|195123
1011925|195124
1231158|195125
1095321|195126
1218005|195127
1135396|195128
1159807|195129
1069144|195130
1069337|195131
1221681|195132
1076718|195133
1255031|195134
1020081|195135
1075592|195136
1109037|195137
1020677|195138
1162507|195139
1133548|195140
1230456|195141
1245189|195142
1151460|195143
1230954|195144
1206328|195145
1207480|195146
1261549|195147
1134456|195148
1161901|195149
1025249|195150
1015698|195151
1252290|195152
1004522|195153
1045358|195154
1094006|195155
1226756|195156
1113657|195157
1011543|195158
1073602|195159
1030577|195160
1223481|195161
1183891|195162
1157681|195163
985043|195164
1106626|195165
1155989|195166
1118873|195167
1068901|195168
1074279|195169
1246966|195170
1043368|195171
1177367|195172
1130304|195173
1243258|195174
1087392|195175
1180125|195176
1186937|195177
1122282|195178
1048665|195179
1075837|195180
1047079|195181
1151380|195182
1055199|195183
1123479|195184
1150618|195185
1027140|195186
1056713|195187
1052267|195188
1224446|195189
1062332|195190
1226615|195191
1213062|195192
1198573|195193
1025291|195194
1153354|195195
1091816|195196
1059283|195197
1133711|195198
985819|195199
1020745|195200
1028788|195201
1117392|195202
1182619|195203
1095536|195204
1039329|195205
1064486|195206
1186591|195207
1032178|195208
1019800|195209
1023050|195210
1099893|195211
1079370|195212
1193231|195213
999444|195214
1007101|195215
1061757|195216
1184667|195217
1091775|195218
1236131|195219
1212127|195220
1068448|195221
1231664|195222
1117315|195223
1206366|195224
1143102|195225
1066865|195226
1244646|195227
1012482|195228
1239391|195229
1184339|195230
1153702|195231
1247206|195232
1085249|195233
1057518|195234
1259961|195235
1068465|195236
987011|195237
1096831|195238
1216810|195239
1219442|195240
1241529|195241
1068856|195242
1237607|195243
1128164|195244
1083968|195245
1221336|195246
1252019|195247
1137748|195248
992906|195249
1125823|195250
1151653|195251
1086291|195252
1121012|195253
1016011|195254
1010578|195255
1168499|195256
1146983|195257
1130097|195258
1167413|195259
1149483|195260
1162252|195261
1227933|195262
1136596|195263
985340|195264
1007860|195265
1130596|195266
1071361|195267
1229766|195268
1224228|195269
1104242|195270
1162800|195271
1016868|195272
1122592|195273
1114707|195274
1144316|195275
1168274|195276
1071925|195277
1229764|195278
1099824|195279
1078015|195280
1254855|195281
1030928|195282
1040870|195283
1180193|195284
1096526|195285
1102902|195286
1054502|195287
1088012|195288
1187272|195289
985537|195290
1230117|195291
1242238|195292
1256933|195293
1131026|195294
1037671|195295
1162579|195296
1111965|195297
1095303|195298
1185672|195299
1216805|195300
1125366|195301
1134452|195302
1103788|195303
1185390|195304
1089367|195305
1206230|195306
1041601|195307
1243766|195308
1034273|195309
1048505|195310
1097851|195311
1025614|195312
1115370|195313
1114555|195314
1010859|195315
1246134|195316
989520|195317
1149335|195318
1265056|195319
1225604|195320
1012243|195321
1112279|195322
1090659|195323
1173434|195324
1071282|195325
1054148|195326
1212301|195327
1183580|195328
1103981|195329
1133377|195330
1125728|195331
1205572|195332
1216767|195333
1079509|195334
991488|195335
1004097|195336
1198360|195337
1066145|195338
1227990|195339
1025192|195340
1091411|195341
1079138|195342
1223509|195343
1257483|195344
1165526|195345
1031042|195346
1260528|195347
1198567|195348
1080685|195349
1030777|195350
1223888|195351
1228825|195352
1148667|195353
1081137|195354
1084534|195355
1012869|195356
1257366|195357
1239146|195358
1102787|195359
1152892|195360
1236041|195361
1111938|195362
1144765|195363
1070345|195364
1264737|195365
994331|195366
1241680|195367
996257|195368
1199349|195369
1218691|195370
1085910|195371
1036808|195372
1139711|195373
1117891|195374
1084546|195375
1262033|195376
1120929|195377
1070468|195378
1256297|195379
1019704|195380
1197447|195381
1130942|195382
1237890|195383
1236709|195384
1086179|195385
1074580|195386
1111101|195387
1261263|195388
1262757|195389
1209975|195390
1062034|195391
1160757|195392
1102284|195393
1032858|195394
1204067|195395
1037650|195396
1255447|195397
1135146|195398
1264795|195399
1079122|195400
1040270|195401
1142542|195402
1049735|195403
1176780|195404
1242766|195405
1221411|195406
1102458|195407
1009832|195408
1037448|195409
1011972|195410
1188221|195411
1248841|195412
1056937|195413
1184686|195414
1095868|195415
1083074|195416
1021033|195417
1091848|195418
1117187|195419
1010471|195420
1204069|195421
1097050|195422
1247253|195423
1104080|195424
1141248|195425
1081999|195426
1057928|195427
1219669|195428
1089791|195429
1146275|195430
1214826|195431
1188579|195432
1060205|195433
1246313|195434
1234822|195435
1016616|195436
1233862|195437
1017277|195438
1184114|195439
1238303|195440
1217769|195441
1113439|195442
1173603|195443
987153|195444
1081538|195445
1178979|195446
1005107|195447
1007589|195448
1114891|195449
995236|195450
1140878|195451
985779|195452
1262991|195453
1102436|195454
1238467|195455
1016506|195456
1209616|195457
1158053|195458
1148926|195459
1252317|195460
1197299|195461
1114910|195462
1069794|195463
1105706|195464
1260531|195465
995931|195466
1202285|195467
1020858|195468
1151655|195469
1226532|195470
1076302|195471
1127352|195472
1122089|195473
1070909|195474
1193291|195475
1145807|195476
1149350|195477
1079296|195478
1160763|195479
1234019|195480
1086289|195481
994937|195482
1034068|195483
1147540|195484
1093759|195485
1247902|195486
1123064|195487
1122769|195488
1225698|195489
1109912|195490
1150343|195491
1213527|195492
1079265|195493
1058690|195494
1116376|195495
1214075|195496
1146934|195497
1137219|195498
1101761|195499
1125476|195500
1191567|195501
1003458|195502
1196208|195503
1065001|195504
1143156|195505
1043381|195506
1262881|195507
993453|195508
1082637|195509
1028634|195510
1156345|195511
1136550|195512
1029435|195513
1054873|195514
1231171|195515
1233300|195516
1153061|195517
1029747|195518
1011938|195519
1175270|195520
986269|195521
1129422|195522
1141269|195523
1265298|195524
1062966|195525
1109068|195526
1000218|195527
1218609|195528
1258820|195529
1239407|195530
1134092|195531
1089721|195532
1123578|195533
1104880|195534
1196031|195535
1046591|195536
1201253|195537
1259746|195538
1035275|195539
1234821|195540
1169778|195541
1108878|195542
1059840|195543
1077219|195544
1128804|195545
988368|195546
1154672|195547
1133082|195548
1189355|195549
1060328|195550
1250198|195551
1171222|195552
1240044|195553
1022100|195554
1236681|195555
1113956|195556
984127|195557
990885|195558
1262180|195559
1195050|195560
1092055|195561
1072126|195562
1125398|195563
1231598|195564
1238675|195565
1226688|195566
1127246|195567
1139810|195568
1011023|195569
1184961|195570
1110960|195571
1257248|195572
1219951|195573
1014611|195574
1220624|195575
1149509|195576
1205455|195577
1263627|195578
987327|195579
1103867|195580
1074950|195581
1220761|195582
1152343|195583
1012887|195584
1201928|195585
1068118|195586
1163704|195587
1171443|195588
1064517|195589
1014792|195590
1106731|195591
1020101|195592
1062090|195593
1231373|195594
1179063|195595
1236551|195596
1158815|195597
1181285|195598
1104663|195599
1156952|195600
1228833|195601
1085959|195602
1135889|195603
1028652|195604
1186463|195605
1241142|195606
1179223|195607
1000052|195608
1108961|195609
1035175|195610
1160689|195611
1116864|195612
1159570|195613
1081362|195614
1089294|195615
1248823|195616
1264404|195617
1188085|195618
1085322|195619
1022469|195620
1003298|195621
1143140|195622
1098736|195623
1043464|195624
1008521|195625
1138927|195626
1118547|195627
1112745|195628
1099111|195629
1138497|195630
1154441|195631
1147003|195632
1224486|195633
1084941|195634
1033273|195635
1165973|195636
1138130|195637
1025890|195638
1243783|195639
1033735|195640
1218008|195641
1228449|195642
1197150|195643
1148846|195644
1057177|195645
1202572|195646
992124|195647
1244274|195648
1225597|195649
1147329|195650
1032385|195651
1058595|195652
1238458|195653
1079704|195654
1085977|195655
1150227|195656
1113579|195657
1146468|195658
1219903|195659
1132726|195660
988967|195661
1087325|195662
1203802|195663
1032336|195664
1014030|195665
1112265|195666
1036232|195667
1093959|195668
1211932|195669
1246666|195670
1107119|195671
1072894|195672
1166080|195673
1088453|195674
1042210|195675
1215276|195676
1112876|195677
1235333|195678
1198988|195679
1130309|195680
1078741|195681
1249716|195682
1009013|195683
1190349|195684
987771|195685
1180483|195686
1264518|195687
1207478|195688
1198348|195689
1196051|195690
1162989|195691
1254173|195692
1234214|195693
1139150|195694
1198472|195695
1125025|195696
1134205|195697
1157114|195698
1169488|195699
1045097|195700
1260107|195701
1214054|195702
1204076|195703
1058398|195704
1088952|195705
1048683|195706
1223092|195707
1214890|195708
1180277|195709
1201764|195710
1151605|195711
1016008|195712
1098824|195713
1023676|195714
1108458|195715
1113276|195716
1213772|195717
1067901|195718
1233432|195719
1253335|195720
1029131|195721
1164567|195722
1190302|195723
1198361|195724
1108217|195725
1240076|195726
1148565|195727
1007932|195728
999735|195729
1074167|195730
1238200|195731
1068182|195732
994912|195733
1212365|195734
1180819|195735
1211694|195736
1154661|195737
1172032|195738
1146762|195739
1195571|195740
1134987|195741
1194986|195742
1127177|195743
1193797|195744
1068111|195745
1247879|195746
991663|195747
1234114|195748
995999|195749
1173657|195750
1109199|195751
1126529|195752
1141499|195753
1212265|195754
1017674|195755
1118570|195756
1074856|195757
1148777|195758
1088504|195759
1194997|195760
1091166|195761
1220739|195762
1207966|195763
1239274|195764
1208234|195765
1083255|195766
1078161|195767
1200809|195768
1215949|195769
996615|195770
1172835|195771
1196698|195772
1256761|195773
1209535|195774
1041872|195775
1037815|195776
1086253|195777
1184519|195778
1234785|195779
1232884|195780
1123624|195781
1165597|195782
1000802|195783
1030586|195784
1068234|195785
1185267|195786
1139802|195787
1050588|195788
1030199|195789
1258527|195790
1002806|195791
1158263|195792
1165767|195793
1041687|195794
1076406|195795
1169767|195796
1041665|195797
1153504|195798
1008775|195799
1151958|195800
1165030|195801
1169788|195802
1171056|195803
1127777|195804
1004083|195805
1240710|195806
1170948|195807
1081475|195808
1099742|195809
1141719|195810
1103622|195811
1159414|195812
1165281|195813
1087910|195814
1150252|195815
1108305|195816
1146207|195817
985544|195818
1204327|195819
1223080|195820
1123088|195821
1024039|195822
1085684|195823
1053357|195824
1053034|195825
1228014|195826
1095041|195827
1221943|195828
1064909|195829
1151212|195830
1121596|195831
1109911|195832
1061041|195833
1088031|195834
1224060|195835
1004352|195836
1190850|195837
1073489|195838
1238057|195839
1136158|195840
1080913|195841
1174001|195842
1194870|195843
1080637|195844
1259823|195845
1203013|195846
1195850|195847
1230998|195848
1204845|195849
1163231|195850
991650|195851
1006148|195852
1184663|195853
1112869|195854
1218491|195855
1122760|195856
1206238|195857
994302|195858
1053801|195859
1134546|195860
1131493|195861
1160090|195862
1027016|195863
1112774|195864
1160811|195865
1169253|195866
1200245|195867
1181383|195868
1134304|195869
1167944|195870
999790|195871
1258103|195872
1146985|195873
1160387|195874
1174663|195875
1023679|195876
1227730|195877
1160280|195878
1174403|195879
1207317|195880
1001582|195881
1100212|195882
1212538|195883
1259259|195884
1167679|195885
1073176|195886
1053519|195887
1237934|195888
1066605|195889
1097490|195890
1055183|195891
1215552|195892
1150630|195893
1244417|195894
1210200|195895
1032107|195896
1226589|195897
1185445|195898
1019507|195899
1220590|195900
1127442|195901
1159047|195902
1066312|195903
1190339|195904
1170038|195905
1214774|195906
1191894|195907
1146198|195908
1169655|195909
1213603|195910
1195133|195911
1223619|195912
1106266|195913
1141817|195914
1232582|195915
1124886|195916
1043194|195917
1002952|195918
1067055|195919
1188981|195920
1188021|195921
1240883|195922
1158113|195923
1098967|195924
1038782|195925
1019563|195926
1048666|195927
1137435|195928
1068689|195929
1189171|195930
1044305|195931
1076823|195932
1034678|195933
1221900|195934
1214869|195935
1209479|195936
998813|195937
1027843|195938
1034228|195939
1220452|195940
1186803|195941
1030826|195942
1098888|195943
1218514|195944
1172645|195945
1116841|195946
1150052|195947
1118304|195948
1054444|195949
1258374|195950
1004671|195951
1198276|195952
1126344|195953
1145991|195954
1118321|195955
1094746|195956
1149893|195957
1193233|195958
1011416|195959
1217738|195960
1236731|195961
1023178|195962
1192605|195963
1046412|195964
1087434|195965
1064739|195966
1205805|195967
1128892|195968
989127|195969
1203925|195970
1195134|195971
1057657|195972
1126234|195973
1082164|195974
1250080|195975
1251747|195976
1212458|195977
1258780|195978
1261659|195979
1147408|195980
1043945|195981
1182587|195982
1247776|195983
1076426|195984
1245750|195985
1055357|195986
1135594|195987
1076129|195988
1250656|195989
1182123|195990
1174105|195991
1233294|195992
1181716|195993
1116442|195994
1194417|195995
1069796|195996
1242604|195997
1028585|195998
1262337|195999
1181675|196000
1170718|196001
1044389|196002
1130990|196003
1134270|196004
1194621|196005
1150753|196006
1233957|196007
1040549|196008
1256986|196009
1079819|196010
1111392|196011
1194604|196012
1061092|196013
1259909|196014
1170273|196015
1152966|196016
1190151|196017
1183973|196018
1193816|196019
1255954|196020
1216310|196021
1107594|196022
1168131|196023
1204088|196024
1153991|196025
1217261|196026
1241005|196027
1038019|196028
1175618|196029
1089672|196030
1108406|196031
1199955|196032
1091002|196033
1108523|196034
1027228|196035
1205297|196036
1086593|196037
1133682|196038
1133979|196039
1145265|196040
1263662|196041
1052594|196042
1181470|196043
1200444|196044
1082064|196045
1215058|196046
1161231|196047
1262313|196048
1211135|196049
1118226|196050
1088969|196051
1228913|196052
1259791|196053
1134196|196054
1135327|196055
1023941|196056
1125862|196057
1179791|196058
1076004|196059
1204639|196060
1128196|196061
1133925|196062
1206897|196063
1128359|196064
1176270|196065
1214661|196066
1058374|196067
1086914|196068
1148152|196069
1260326|196070
1165175|196071
1076295|196072
1035703|196073
1217591|196074
1079984|196075
1169322|196076
1109215|196077
1130796|196078
1059489|196079
1245678|196080
1190400|196081
1196038|196082
1050488|196083
1036440|196084
1182268|196085
1116170|196086
1088110|196087
1083903|196088
1162557|196089
1119940|196090
1162433|196091
1130935|196092
1197571|196093
1159344|196094
1117004|196095
1088020|196096
1126700|196097
1099807|196098
997464|196099
1174508|196100
1206479|196101
1212728|196102
1155116|196103
1241823|196104
1066604|196105
1023298|196106
1108522|196107
1137255|196108
1132828|196109
1135126|196110
1115301|196111
1264155|196112
1097341|196113
1145203|196114
1212554|196115
1170059|196116
1086372|196117
1225984|196118
1157724|196119
1126819|196120
1228981|196121
1113969|196122
1033995|196123
989751|196124
1188121|196125
1195716|196126
1221006|196127
1162728|196128
1218323|196129
989945|196130
1245836|196131
1035403|196132
1216580|196133
1186750|196134
1245934|196135
1178909|196136
1219572|196137
1206493|196138
1201833|196139
1169033|196140
1221813|196141
1108302|196142
1026162|196143
1236067|196144
1101552|196145
1227826|196146
1030163|196147
1017054|196148
1023096|196149
1214595|196150
1197349|196151
1040558|196152
1055941|196153
1217844|196154
1147516|196155
1082810|196156
1062920|196157
1154803|196158
1192757|196159
1184627|196160
1253674|196161
1047048|196162
1066264|196163
1029409|196164
1200964|196165
1168223|196166
1081577|196167
1168673|196168
985075|196169
1181080|196170
1015876|196171
1149409|196172
1177897|196173
1137891|196174
1143194|196175
1050299|196176
1247513|196177
1169853|196178
1244179|196179
1264363|196180
1251201|196181
1150099|196182
1236238|196183
1142206|196184
1205853|196185
1172017|196186
1167359|196187
1044506|196188
1145335|196189
